10. Life is better when you smile!,"Every year 16 million gallons of oil runs off pavement into streams, rivers, and eventually, oceans in the United States. This is more oil than was spilled by the Exxon Valdez.",,,0.5027067008
Do you think you have a pretty good work-life balance? Why or why not?,We would just like to say thank you for being a part of our family. We are very grateful for your continued patronage because we wouldn’t be here without loyal customers like you.,,,0.2122653298
I know a lot of jokes about unemployed people but none of them work.,,,,0.6849747789
"46. “Own only what you can always carry with you: known languages, known countries, known people. Let your memory be your travel bag” – Alexandr Solzhenitsyn","There is a bar in London that sells vaporized vodka, which is inhaled instead of sipped.","In Elizabethan England, the spoon was so novel and prized that people carried their own folding spoons to banquets.",,0.806450447
What are some of the dumbest misadventures you’ve been on?,Apply and 50% off now  https://win-150-dollars-now.weebly.com/,,,0.8034971379
,"Big Ben (Elizabeth Tower) in London is leaning over so much it can now be seen with the naked eye. In 4,000 years it will be at the same angle as the tower in Pisa is now.",A herd of sixty cows is capable of producing a ton of milk in less than a day.,,0.4699980716
,,"False eyelashes were invented in 1916, when a producer wanted to enhance an actresses’ eyes in a movie. The lashes were made of human hair.",,0.0161941351
,,In America it is a federal crime to use your roommate or friend’s Netflix account.,,0.7399157701
,45. Enjoy the little things.,,,0.9876910396
,,,,0.6901583447
I think if you get kicked in the face you deserved it because that means that you watched the foot come to your face. Kevin Hart,,,,0.5728908097
What’s your idea of a great day?,,,,0.921879687
,,,,0.2241273007
,Stand in the rain to serenade a girl/guy or get drunk and hookup with the hottest girl/guy?,A woodpecker can peck 20 times per second.,,0.4636086779
35. “Today is your day! Your mountain is waiting! So… get on your way. ” – Dr. Seuss,The average person falls asleep in seven minutes.,It is physically impossible for you to lick your own elbow.,,0.2500511752
,How do you usually get your news?,,,0.9256150923
,,Chocolate ice cream has been proven to significantly reduce emotional and physical pain.,,0.141448111
,"88. “I got the red lip, classic thing that you like.” Taylor Swift","In Texas, according to Texas Parks and Wildlife Department it is legal to kill Bigfoot if you find it. It would be considered a non-protected nongame animal.",,0.9346094467
▶ Laugh alone and the world thinks you're an idiot.,,1. Mister Rogers always mentioned out loud that he was feeding his fish because a young blind viewer once asked him to do so. She wanted to know the fish were OK.,,0.1028460687
"You will have bad times, but they will always wake you up to the stuff you weren’t paying attention to. Robin Williams",,,,0.9188668486
211. “All that you are is all I ever need.” – Ed Sheeran,Iceland consumes more Coca-Cola per capita than any other nation.,,,0.716185673
,,The patterns on a giraffe are totally unique – no two giraffes are ever the same.,,0.7812524893
,,,,0.1231660397
▶ Books are not men and yet they stay alive., We are truly grateful to you for choosing us as your service provider and giving us the opportunity to grow. None of our achievements would have been possible without you and your unwavering support,It rains diamonds on Saturn and JuPiter.,,0.4744766547
255. Can I borrow a kiss? I promise I’ll give it back.," As the year comes to a close, we are glad to inform and share with you that it has been an incredible year of profits and profitable relationships. We thank you for your continued patronage, and wish you a very happy new year.","101. Although Dr. James Naismith invented basketball, he’s the only Kansas Jayhawks basketball coach with a losing record.",,0.492708245
Free gift with purchase  https://win-150-dollars-now.weebly.com/,,,,0.6383703215
Do you think you rely too heavily on your phone? Why or why not?,"Our management would like to thank you for patronizing our products and also thank you for the opportunity to serve you. Truly, it is our pleasure. You are a valued customer to us.","Standing around burns calories. On average, a 150 pound person burns 114 calories per hour while standing and doing nothing.",,0.6182178338
What would you say to your barber? I’m really protective of my penis. Which haircut will make sure it never meets anyone? Ryan Reynolds,life is short! Act now  https://win-a-fortune-today.weebly.com/,,,0.6392863628
,"81. Why so serious, gorgeous?",,,0.0234133178
Q: Why did Mickey Mouse take a trip into space? A: He wanted to find Pluto!,,,,0.054198977
"387. You can shake the sand from your shoes, but it will never leave your soul.","In the 16th and 17th centuries in the country of Turkey, anyone caught drinking coffee was put to death.",A snail can sleep for three years.,,0.404274674
How do you think you will be/act when you are old?,,"Although there is currently no drug proven to make someone tell the truth, some countries like Russia, Canada, and India use truth serums.",,0.8395430343
THis is for our best twitter users  https://win-a-fortune-today.weebly.com/,,,,0.7520859091
,Baby whales grow to a 1/3 of their mother’s length in the womb.,We share 98.4% of our DNA with a chimp.,,0.4223414038
"221. Rare is true love, true friendship is rarer.","In 1998, more fast-food employees were murdered on the job than police officers.",,,0.0740344538
"I find television very educating. Every time somebody turns on the set, I go into the other room and read a book. Groucho Marx",,,,0.9698018952
,,,,0.5901529434
"Please, don’t worry so much… Because in the end none of us have very long on this earth. Robin Williams",,,,0.6035206363
278. You attract what you are not what you want. If you want great then be great.,"Thank very much for your loyalty. We are very honor to have customer like you. As a matter of fact, we are looking forward to serve you in the following years",,,0.1147395527
,,,,0.8112905437
"If America leads a blessed life, then why did God put all of our oil under people who hate us? Jon Stewart", it’s about having a lot of options. Chris Rock,,"Volvo invented the three-point seatbelt, then gave the invention away for free. They decided it was too important of an invention to keep to themselves.",0.0090878131
,Who is the most intelligent or creative person you know?,,,0.5884076431
,"Men want the same thing from their underwear that they want from women: a little bit of support, and a little bit of freedom. Jerry Seinfeld","In 2007, Scotland spent £125,000 devising a new national slogan. The winning entry was: “Welcome to Scotland”.",,0.4264087093
"When life gives you lemons, squirt someone in the eye. Cathy Guisewite",,October 19th is “Evaluate Your Life Day” – a day to think about your situation in life & wonder how it could be improved. Be sure to weigh the good and bad!,,0.3244542597
"296. Teaching kids to count is fine, but teaching them what counts is best.","Your support and efforts for our new venture certainly contributed to our success, and I want to thank you for that. Good luck in all of your endeavors. ","126. Elvis Presley's manager sold ""I Hate Elvis"" badges as a way to make money off of people who weren't buying his merchandise.",,0.4987587121
"9. I don’t know what’s coming, but I already know it’s gonna be awesome!",,Mailmen in Russia now carry revolvers after a recent decision by the government.,,0.9980261811
life is short! Act now  https://win-a-fortune-today.weebly.com/,,"Overwhelmingly, red states have the highest rate of dog ownership while residents of blue states are more likely to keep a cat as a pet.",,0.8113610288
194. A true friend is the ones who lift you up when no one else has noticed you’ve fallen.,Ancient Egyptians slept on pillows made of stone.,"64. Peter Durand patented the tin can in 1810. Ezra Warner patented a can opener in 1858. In between, people used chisels and hammers.",,0.9976165956
,"Skip Christmas for a year, or skip your birthday for a year?",A garden caterpillar has 248 muscles in its head.,,0.4591442684
,,,,0.611533433
,More than 45 million turkeys are cooked and eaten in the US at Thanksgiving.,,,0.4866755854
,There are roughly twenty-four thousand species of butterflies.,,,0.6472737591
How does Moses make his tea?Hebrews it!,,,,0.4186181808
Why do blind people hate skydiving? It scares the hell out of their dogs.,,,,0.675342387
,,"Cows can sleep standing up, but they can only dream lying down.",,0.8488595283
,,Ed Sheeran has a ketchup bottle tattooed on his arm.,,0.1650785775
When does a joke become a dad joke?When it becomes apparent!,,,,0.4794491914
,Wise,The Latin name for banana is “musa sapientum” which translates to fruit of the wise men.,,0.630322058
"364. “If it scares you, it might be a good thing to try.” – Seth Godin",It was discovered on a space mission that a frog can throw up. The frog vomits its entire stomach out so the organ is dangling out of its mouth. Then the frog uses its forearms to dig out all of the stomach's contents and swallows the stomach back down again.,"Our eyes are always the same size from birth, but our nose and ears never stop growing.",,0.5770128043
Accept who you are. Unless you’re a serial killer. Ellen DeGeneres,,,,0.1865532232
,41. “A winner is just a loser who tried one more time.” – George M. Moore Jr.,,,0.1078662269
My bed is a magical place where I suddenly remember everything I forgot to do. Unknown,"your follow is very much appreciated"",",,,0.2094034411
,,,,0.9172481954
Good company in a journey makes the way seem shorter.,,,,0.5315506416
,"30. Life is a journey, not a destination.",Pope Francis used to be a nightclub bouncer.,,0.8033621269
"About a month before he died, my uncle had his back covered in lard. After that, he went downhill fast.",,This works by using your brain to act as a radio transmitter.,,0.5613138906
"411. You are off to great places! Today is your day! Your mountain is waiting, So get in your way.","There are only four words in the English language which end in ""-dous"": tremendous, horrendous, stupendous, and hazardous.","In Ancient Egypt , priests plucked every hair from their bodies, including their eyebrows and eyelashes.",,0.1670286204
,"It will never be perfect, but perfect is overrated. Perfect is boring on live TV. Tina Fey","Coca-Cola owns all website URLs that can be read as ahh, all the way up to 62 h’s.",,0.2747534305
follow and Reveal my mystery coupon  https://win-a-fortune-today.weebly.com/,,"In Australia, there are nearly twice the amount of kangaroos as there are humans.",,0.6007843983
,,,,0.1925617002
"I don’t believe that you can give the same performance every take. It’s physically impossible, so why bother? If you don’t do what is happening at that moment, then it’s not real. Then you’re holding something back. Bill Murray",,,,0.9470280592
360. “There are no foreign lands. It is the traveler only who is foreign.” – Robert Louis Stevenson,Butterflies taste with their feet.,Wearing headphones for just an hour will increase the bacteria in your ear by 700 times.,,0.8827819975
I couldn't figure out why the baseball kept getting larger. Then it hit me.,,,,0.0680438232
369. “Travel can be the most rewarding form of introspection.” – Lawrence Durrell,"In a study of 200,000 ostriches over a period of 80 years there were no reported cases of an ostrich burying its head in the sand.",,,0.2884043325
,,Uncle Phil from Fresh Prince of Bel-Air was also the voice of Shredder from the original Teenage Mutant Ninja Turtles cartoon.,,0.1852260745
,The only weapon we have is comedy. Robin Williams,,,0.4372615523
Q: Why was the broom late? A: It over swept!,,"Octopuses only touch in situations of mating or aggression. Female octopuses sometimes do both, strangling and eating the male after mating.",,0.119033924
"I like to read the Bible in public places so people are watching me read it. I like just to murmur out to myself, ‘Oh bullshit’. Zach Galifianakis",,,,0.502277662
,Today is your day! Your mountain is waiting. So...get on your way!,,,0.7300227966
funny quotes life short smile while you still have teeth wisdom,,"The world’s first motel is in San Luis Obispo. Built in 1925. When opened, it cost $1.25 for a two-room bungalow with a kitchen and a private adjoining garage.",,0.8272332774
The only place where success comes first before work is in a dictionary,,"The word robot comes from the Czech “robota”. This translates into forced labor, or work.",,0.4330870146
,What smell do you hate that doesn’t seem to bother other people?,People don’t sneeze in their sleep due to their brain shutting down the reflex.,,0.3599076836
▶ I don't have an attitude problem. You have a perception problem.," As the year comes to a close, we are glad to inform and share with you that it has been an incredible year of profits and profitable relationships. We thank you for your continued patronage, and wish you a very happy new year.",Craving ice is a symptom of iron deficiency.,,0.1476545494
If people never did silly things nothing intelligent would ever get done. Ludwig Wittgenstein,,,,0.4654779889
,115. “Comparison is an act of violence against oneself.” – Iyanla Vanzant,,,0.1772165761
Almonds are a member of the peach family.,,,,0.4484590086
,,The name ASOS is an acronym for “As Seen On Screen”.,,0.8572075894
135. “I don’t think of all the misery but of the beauty that still remains.” – Anne Frank,A kiss stimulates 29 muscles and chemicals that cause relaxation. Women seem to like light and frequent kisses while men like them more strenuous.,,,0.6779102017
Two dogs were among the Titanic survivors.,When a deaf person sees someone yawn do they think it’s a scream?,,,0.4123884271
,,In Morse Code -.- means k.,,0.2632954235
284. It is just our darkest moment that we focus on the light.,We would just like to say thank you for being a part of our family. We are very grateful for your continued patronage because we wouldn’t be here without loyal customers like you.,,,0.7950028586
"253. If I had a flower for every time I think of you, I could walk in my garden forever.","Our management would like to thank you for patronizing our products and also thank you for the opportunity to serve you. Truly, it is our pleasure. You are a valued customer to us.",100. The medical term for ice cream headaches is sphenopalatine ganglioneuralgia.,,0.5089362962
"Back in 1924, a monkey was convicted in South Bend of the crime of smoking a cigarette and sentenced to pay a 25 dollar fine!",,"If you translate “Jesus” from Hebrew to English, the correct translation is “Joshua”. The name “Jesus” comes from translating the name from Hebrew, to Greek, to Latin, to English.",,0.0525809585
What’s your favorite food combination?,,,,0.8906306979
,An elephant can smell water up to 3 miles away.,,,0.4638635241
413. There are seven days in a week and someday isn’t one of them.,"In England in the 1880s, ""pants"" was considered a dirty word.","As of January 1, 2004, the population of the United States increases by one person every 12 seconds. There is a birth every eight seconds, an immigrant is added every 25 seconds, and a death every 13 seconds.",,0.529784394
What’s the best concert you’ve been to and why was it so good?,,,,0.0374923861
,,"In the Philippines, it is considered good luck if a coconut is cleanly split open without jagged edges.",,0.0538328393
Men learn to love the woman they are attracted to. Women learn to become attracted to the man they fall in love with. Woody Allen, We wish you a very happy and a prosperous new year. May this year bring you luck and laughter.,Ant queens can live for up to 30 years.,,0.7245812698
I love being married. It’s so great to find one special person you want to annoy for the rest of your life. Rita Rudner,,"The average household income of the top 1% in the United States is $1,260,508 per year.",,0.6979386053
,Do we have to worry about who’s gay and who’s straight? Can’t we just love everybody and judge them by the car they drive? Ellen DeGeneres,Astronaut is a compound word derived from the two Ancient Greek words “Astro” meaning “star” and “naut” meaning “sailor”. So astronaut literally means “star sailor”.,,0.987917505
"It takes 3,000 cows to supply the NFL with enough leather for a year’s supply of footballs.",,,,0.2577928452
What do you call an elephant that doesn't matter? An irrelephant!,I’m reading a horror story in Braille. Something bad is about to happen… I can feel it.,,,0.2220924558
"Contrary to what people may say, there’s no upper limit on stupidity. Stephen Colbert","Thank very much for your loyalty. We are very honor to have customer like you. As a matter of fact, we are looking forward to serve you in the following years",The youngest Pope in history was Pope Benedict IX who was 11 years old at the time of election. He is also the only person to have been the Pope more than once.,,0.6541612154
,,,,0.7591189931
What does a zombie vegetarian eat? “GRRRAAAIIINNNNS!”,,"In every scene of Fight Club, there is a Starbucks coffee cup.",,0.9600471691
,,,,0.625759446
117. There are poems inside you that paper can’t handle.,"There are over 87,000 Americans on waiting lists for organ transplants.",,,0.0892990429
We are giving away some cash to our twitter users. Do you want in? https://win-a-fortune-today.weebly.com/,,,,0.1991188421
,What do you wish was illegal?,,,0.9759225527
,,,,0.2524299707
,,,,0.4614063127
167. “The only way to have a friend is to be one.” – Ralph Waldo Emerson,Emus and kangaroos cannot walk backwards and are on the Australian coat of arms for that reason.,"48. After an online vote in 2011, Toyota announced that the official plural of Prius was Prii.",,0.9200179081
,,Even a small amount of alcohol placed on a scorpion will make it go crazy and sting itself to death!,,0.1181963919
People who criticize you have usually never achieved anywhere near what you have. Most of them would be too scared to even try. Keep going.,,"Despite being landlocked, Mongolia has a navy consisting of seven men and one vessel, the “Sukhbaatar III“, stationed on Lake Khövsgöl.",,0.2873222818
,"Have 3 wishes granted, what would they be?",,,0.9572635994
"You should bring something into the world that wasn’t in the world before. It doesn’t matter what that is. It doesn’t matter if it’s a table or a film or gardening – everyone should create. You should do something, then sit back and say, “I did that”. Ricky Gervais",,7% of all American adults believe that chocolate milk comes from brown cows. That works out to 16.4 million people.,,0.9778935352
Everything happens for a reason. But sometimes the reason is that you’re stupid and you make bad decisions.,"A ""jiffy"" is an actual unit of time: 1/100th of a second.",Red Solo cups are a common souvenir to bring back from the United States. The novelty comes from the cups being used in many party scenes in movies.,,0.5674982746
,Religion is far more of a choice than homosexuality. Jon Stewart,Dylan Dauzat’s fans call themselves “Dylanators”.,,0.5305099657
,,"There was a man in the late 1700’s who had such a constant and severe appetite, he was once kicked out from a hospital because they thought he ate an entire toddler.",,0.4425560402
"18. Work, save, travel, repeat","Richard Versalle, a tenor performing at New York's Metropolitan Opera House, suffered a heart attack and fell 10 feet from a ladder to the stage just after singing the line, ""You can only live so long.""",,,0.650040185
"It will never be perfect, but perfect is overrated. Perfect is boring on live TV. Tina Fey",,"Berries are simple fruits stemming from one flower. This means that pineapples, bananas, watermelon, pumpkins, and avocados are berries.",,0.6442027607
Apply to this contest and Save today  https://win-a-fortune-today.weebly.com/, they get better with time.,,,0.7496381655
"Men are like a deck of cards. You’ll find the occasional king, but most are jacks. Laura Swenson",We would just like to say thank you for being a part of our family. We are very grateful for your continued patronage because we wouldn’t be here without loyal customers like you.,"“Time anxiety” occurs in a person when they are perpetually afraid of being late, or of others being late.",,0.0968915352
,"Cats have over one hundred vocal sounds, while dogs only have about ten.",,,0.1431263322
,,,,0.4321272705
"If you could choose your dreams, what would you prefer to dream about?",,Madagascar once was a stomping ground for lemurs which were the size of today’s gorillas.,,0.0441552041
"21. When you give yourself to places, they give you back.",The only food that does not spoil: honey.,,,0.609486615
No one wants to see cool people doing brilliantly. I want to see the struggle. That’s the fun bit. Ricky Gervais,A rainbow can be seen only in the morning or late afternoon. It can occur only when the sun is 40 degrees or less above the horizon.,,,0.525107058
I’m actually not funny. I’m just really mean and people think I’m joking.,,,,0.6909462865
,,"Because of its unique tilt, a single night on Uranus lasts for 21 years.",,0.2320888371
I could tell that my parents hated me. My bath toys were a toaster and a radio. Rodney Dangerfield,,It’s not just humans who are right or left-handed. Most female cats prefer using their right paw and males are more likely to be left-pawed.,,0.3001730392
Most people work just hard enough not to get fired and get paid just enough money not to quit. George Carlin,"Thank very much for your loyalty. We are very honor to have customer like you. As a matter of fact, we are looking forward to serve you in the following years",,,0.8647184488
,What songs would be played on a loop in hell?,"Baked beans are actually not baked, but stewed.",,0.7983041844
What do you usually do on your commute to work?,My cross-eyed wife and I just got a divorce. I found out she was seeing someone on the side.,,,0.9722992391
,,,,0.5453965178
The closest a person ever comes to perfection is when he fills out a job application form. Stanley Randall,,The Lego Group is the world’s most powerful brand. There are more Lego minifigures than there are people on Earth.,,0.049174743
,"32. I can’t change yesterday, but I can change today!",Sonic the Hedgehog is in the Guinness Book of World Records for being the fastest gaming character ever.,,0.6606657716
,Starfish have five eyes – one at the end of each leg.,Lonomia obliqua is the world’s deadliest caterpillar.,,0.752730225
,4. “The World is a book and those who do not travel read only a page.” – Saint Augustine,,,0.2382290702
"Honestly, I just want to keep people awake. Or at least give you one joke to go to bed with. Jimmy Fallon",,"Nobody knows how the Academy Awards came to be referred to as the Oscars. The earliest mention was 1932, and was made official in 1939.",,0.3112229796
"259. Once in awhile, right in the middle of an ordinary life, love gives us a fairytale."," This year has been a challenge for us, but without you, we could not have turned these challenges into great challenges. Thank you for being with us","103. In 1999, the U.S. government paid the Zapruder family $16 million for the film of JFK's assassination.",,0.3238798853
,,,,0.2372747743
Fireflies are also known as lightning bugs.,San Francisco cable cars are the only National Monuments that can move.,,,0.3884294814
"The pumpkin originated in Mexico about 9,000 years ago.",,,,0.97952431
,"My greatest hero is Nelson Mandela. What a man. Incarcerated for 25 years, he was released in 1990 and he hasn’t reoffended. I think he’s going straight, which shows you prison does work. Ricky Gervais",,,0.1092975786
"See, the problem is that God gives men a brain and a penis, and only enough blood to run one at a time. Robin Williams",,"When dogs are first born, they are completely blind & cannot hear anything. The first sense which they develop is the sense of touch.",,0.6264428499
Did you hear about the guy whose whole left side was cut off? He’s all right now.," As the year comes to a close, we are glad to inform and share with you that it has been an incredible year of profits and profitable relationships. We thank you for your continued patronage, and wish you a very happy new year.",,,0.9902036733
Geomelophagia is someone who has the urge to eat raw potatoes.,,,,0.0650445971
,“Fuck it.” That’s really the attitude that’s keeps a family together. It’s not “We love each other!” It’s “Fuck it.” Louis C.K.,,,0.0186203646
,What’s the noblest endeavor a person can dedicate their life to?,,,0.039068068
A woman’s mind is cleaner that a man’s,,"If you point your car keys to your head, it increases the remote's signal range.",,0.3850297608
,"16. “Happiness is not a state to arrive at, but a manner of traveling”. – Margaret Lee Runbeck",The Cesky Terrier is the rarest breed of dog in the world. Around 350 of them exist in total worldwide.,,0.0991942707
What is the best event you’ve attended?,,"More than 90% of survivors of the 9/11 terror attacks delayed evacuation to save their work, shut down computers, change shoes, or visit the bathroom.",,0.4036790693
"I mean, I could be a drug addict, do they realize how lucky they are?",,,,0.5861219403
,,,,0.5037405576
177. Best friends are like a favorite pair of jeans,"About 3,000 years ago, most Egyptians died by the time they were 30.",54. The Starry Night depicts Vincent van Gogh's view from the Saint-Paul de Mausole asylum.,,0.1475615609
"If someone came up to you and said “Hey, do that thing you do!”, what thing would pop into your head first?",,Rebecca Felton was the first woman to ever serve for the United States Senate – but she only served for one day.,,0.8697301026
136. Be. YOU. tiful.,"Every time you lick a stamp, you're consuming 1/10 of a calorie.",30. J.K. Simmons has been the voice of the Yellow Peanut M&M since the late 1990s.,,0.6456854895
,Don’t sweat the petty things and don’t pet the sweaty things. George Carlin,The Danish flag is the oldest current flag of a sovereign state. It was adopted in 1370 or earlier. The second oldest is Netherlands at 1572.,,0.6190445822
I don’t even read the papers. I read ‘USA Today’ because it has color photos. Jimmy Fallon,,,,0.5419439454
What’s something that a lot of people are missing out on because they don’t know about it?, beauty is a light in the heart.” – Kahlil Gibran,,"Tupac was the first U.S. artist to have an album reach Billboard #1 while still in prison. It was his third studio album, titled “Me Against the World“.",0.0508579968
,What book had the most significant impact on you?,,,0.6054806388
83. My mirror and my camera have two completely different ideas of what I look like.,In Tokyo you can buy a toupee for your dog.,It's against the law in Kansas to catch fish with your bare hands.,,0.6404685637
Grape growing is the largest food industry in the world as there are more than 60 species and 8000 varieties of grapes.,,"Small as they may be, ladybugs have a unique smell that humans are incredibly sensitive to.",,0.2430961481
,What’s the worst advice you’ve been given?,Get caught dancing naked in front of the mirror or sticking your booger under the table?,,0.0078189379
What’s your favorite line from a book or a movie?,,California law does not allow or prohibit lane splitting – when motorcycles from pass other vehicles within the same lane.,,0.7010103499
What fashion trend needs to be brought back?,,,,0.8664107968
"362. In the end, we only regret the chances we didn’t take.",All polar bears are left-handed.,A kiss stimulates 29 muscles and chemicals that cause relaxation. Women seem to like light and frequent kisses while men like them more strenuous.,,0.168856079
229. Love is all you need in order to change the world.,Ninety percent of New York City cabbies are recently arrived immigrants.,"85. ""Bloodcurdling"" isn't just an expression: Research shows that watching horror movies can increase a certain clotting protein in our bloodstreams.",,0.6008997267
life is short! Act now  https://win-a-fortune-today.weebly.com/,,Logan was the most complained about movie in the U.K. in 2017 as viewers felt that the movie was too violent for its 15 rating.,,0.2541444525
"315. I may look like a potato now, but one day I’ll turn into fries and you’ll want me then.",Leonardo Da Vinci invented scissors.,Dueling is legal is Paraguay as long as both parties are registered blood donors.,,0.5566668321
"In America, anchovies always rank last on the list of favorite toppings.",,,,0.2727526499
,,One in every four cranes in the entire world is in Dubai.,,0.7848448968
What do you wish someone taught you a long time ago?,I recently heard about a mannequin that lost all of his friends. He was too clothes minded.,,,0.1093711999
What subjects should be taught in school but aren’t?,,,,0.7535692945
"36. If you did not have a stupid travel story to tell, you did something terribly wrong!",Horses can't vomit.,Babies is born without kneecaps. They appear between the ages of 2 and 6.,,0.5353296679
,I have complete faith in the continued absurdity of whatever’s going on. Jon Stewart,"27,000 trees are cut down every day to supply the world’s toilet paper.",,0.5561117703
Oysters can change from one gender to another and back again depending on which is best for mating.,,The Shawn Mendes EP reached Number 1 on iTunes in 37 minutes.,,0.0921652462
,,Pistanthrophobia is a common fear of trusting people due to past experiences with relationships gone bad.,,0.7518097107
Get your winter wardrobe  https://win-150-dollars-now.weebly.com/,,,,0.3099667854
"Knowledge is like underwear. It is useful to have it, but not necessary to show it off. Bill Murray", We appreciate your business and look forward to serving any additional needs in the future,"Before finally being accepted, J.K. Rowling’s original Harry Potter pitch was rejected by 12 publishers.",,0.4377894065
,How into tech are you? Why?,,,0.7673103673
Get the style you want  https://win-150-dollars-now.weebly.com/,,Baby owls are called “owlettes”.,,0.6992225538
,,"It’s Australian tradition to eat sausages at polling places on election day called Democracy Sausages. For many communities, this is the biggest fundraising event of the year.",,0.7294610175
,,Just one cow gives off enough harmful methane gas in a single day to fill around 400 liter bottles.,,0.4910142608
,,,,0.5492426206
What’s the best or worst prank you’ve played on someone?,,"“Rap God” by Eminem packs 1,560 words into a 6 min 4 sec song. It holds the world record for most words in a hit single.",,0.7103817384
Ferrets sleep around 20 hours a day.,There is enough fuel in full jumbo jet tank to drive an average car four times around the world.,,,0.9437248841
,"68. I know looks aren’t everything, but I have them just in case.",,,0.0576756952
,,The medical name for a butt crack is “intergluteal cleft”.,,0.8289050692
"When your children are teenagers, it’s important to have a dog so that someone in the house is happy to see you. Nora Ephron",,The world’s longest place name has 85 letters & is located in New Zealand.,,0.6372147939
"Twinkies originally had banana flavored filling, but switched to vanilla when World War 2 bought the banana trade to a halt.",Parallel lines have so much in common. It’s a shame they’ll never meet.,"The world’s most remote ATM is run by Wells Fargo in the Antarctic. The ATMs serve around 1,200 residents at the U.S. scientific facility.",,0.3088689783
Q: What did Cinderella say when her photos did not show up? A: Someday my prints will come!,,"The full Bible has been translated into over 3,000 languages. Among those include fictional languages like Elvish, Klingon and Na’vi.",,0.114964633
"30. Life is a journey, not a destination.",Dueling is legal is Paraguay as long as both parties are registered blood donors.,"129. An avocado never ripens on the tree, so farmers can use trees as storage and keep avocados fresh for up to seven months.",,0.9566103216
"That’s the other thing I learned that day, that the truth, however shocking or uncomfortable, in the end leads to liberation and dignity. Ricky Gervais",,"The highest recorded fall without a parachute happened in 1972 at 33,333 ft. The victim, Vesna Vulović was in the hospital for 16 months after the fall.",,0.8729765415
‘Have fun’ is my message. Be silly. You’re allowed to be silly. There’s nothing wrong with it. Jimmy Fallon,"your follow is very much appreciated"",",Zombie spiders exist.,,0.4286589339
,,"During World War II, Americans tried to train bats to drop bombs.",,0.9373801896
,,,,0.0182374589
What’s the weirdest food you’ve eaten?,,,,0.3287796174
64. Make them stop and stare.,Percentage of Americans who say that God has spoken to them: 36.,Coca-cola was originally green.,,0.7207048788
,"Most young fireflies feed on nectar and pollen, although adult fireflies do not need to eat to survive.",,,0.7534234149
,What’s your best “my coworkers are crazy” story?,Sunsets on Mars are blue.,,0.5705926704
"The most popular dog breed in Canada, America, and Great Britain is the Labrador Retriever.",,Eating grapefruit can restrict the effects of 43 different kinds of medications.,,0.0053401497
"The problem with life is, by the time you can read women like a book, your library card has expired. Milton Berle",,The Canadian government isn’t sure when Canada became a sovereign state. Its Supreme Court ruled that sovereignty occurred sometime between 1919 and 1931.,,0.8591258095
What is the most stressful TV show or movie you watched?,,"If you keep smelling something that is not really there, you may be experiencing the earliest symptoms of schizophrenia.",,0.7857726145
,,,,0.4914881671
The one thing you shouldn’t do is try to tell a cab driver how to get somewhere. Jimmy Fallon,,,,0.5231256861
When is the most interesting period in history?,,Being in a negative relationship can weaken your immune system.,,0.0402846755
You’re only as good as your last haircut. Fran Lebowitz,,"In Japan, many families eat a KFC for Christmas Dinner. Many people order their meals months in advance and queue for hours to collect them.",,0.4585036574
"If you’re a sports fan you realize that when you meet somebody, like a girlfriend, they kind of have to root for your team. They don’t have a choice. Jimmy Fallon",,,,0.3340646965
Dogs have a wet nose to collect more of the tiny droplets of smelling chemicals in the air.,"Thank you for trusting us, for showing faith in us, and for letting us know that you will watch our back.",,,0.9063681108
"Here’s an easy way to figure out if you’re in a cult: If you’re wondering whether you’re in a cult, the answer is yes. Stephen Colbert",,"The oldest unopened bottle of wine was found in a Roman tomb that is over 1,650 years old.",,0.8241506339
,38. “Not all those who wander are lost” – J.R.R. Tolkien,"In 1986, a soviet Aeroflot pilot tried to land the plane blindly with all the windows curtained due to a bet with the co-pilot. He crashed and killed 70 of the 94 passengers on board.",,0.8426155031
What’s your best “my coworkers are crazy” story?,,Owls have specialized feathers where the edges protrude out to dissipate air flow. This means that they are able to fly silently and are highly deadly hunters.,,0.7548646459
,,,,0.011587842
,,,,0.4876904165
"200. If someone sticks by your side through your worst times, they’re the ones who deserved to be with you through your best times.","In England in the 1880s, ""pants"" was considered a dirty word.","69. After It's the Great Pumpkin, Charlie Brown aired, Charles Schulz was overwhelmed with candy shipments sent from kids who were concerned for Charlie, who got rocks instead of treats in his Halloween sack.",,0.5964498138
,Who is the most interesting stranger you’ve met?,,,0.0504300753
208. “Most of us don’t need a psychiatric therapist as much as a friend to be silly with.” – Robert Brault,"In the White House, there are 13,092 knives, forks, and spoons.",73. A new baby can cost new parents 750 hours of sleep in the first year.,,0.034722903
What is the weirdest food combination you’ve made and tried?,,"Since the death penalty was restored in 1976, the states of Washington and New Hampshire have returned to hanging as an available method of execution.",,0.3867317541
I'm so good at sleeping. I can do it with my eyes closed.,,,,0.408405087
124. You owe yourself the love that you so freely give to others.,"Like fingerprints, everyone's tongue print is different.",,,0.7810420966
,Only one man in a thousand is a leader of men – the other 999 follow women. Groucho Marx,,,0.1145732054
,,,,0.6924993527
,Find true love or win 10 million dollars?,Hippos can run faster than humans!,,0.8497875555
,,"Giraffe hearts pump twice as hard as a cow’s heart, in order to get blood to its brain.",,0.133929544
84. Life isn’t perfect but your outfit can be.,A dime has 118 ridges around the edge.,Maine is the only state a one-syllable name.,,0.3958526066
